url,file_name,segment_number,bit_rate,file_size
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_2070985bps,2405077
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_2070985bps,2645152
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_2070985bps,2149013
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_2070985bps,2888661
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_2070985bps,2260042
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_2070985bps,2321518
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_2070985bps,2846969
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_2070985bps,2187164
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_2070985bps,2160344
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_2070985bps,2840299
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_2070985bps,2550466
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s27.m4s,BigBuckBunny_10s27.m4s,27,bunny_2070985bps,2491922
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s28.m4s,BigBuckBunny_10s28.m4s,28,bunny_2070985bps,2954125
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s29.m4s,BigBuckBunny_10s29.m4s,29,bunny_2070985bps,2582891
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s30.m4s,BigBuckBunny_10s30.m4s,30,bunny_2070985bps,2603218
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s31.m4s,BigBuckBunny_10s31.m4s,31,bunny_2070985bps,2644883
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s32.m4s,BigBuckBunny_10s32.m4s,32,bunny_2070985bps,2921112
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s33.m4s,BigBuckBunny_10s33.m4s,33,bunny_2070985bps,2709884
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s34.m4s,BigBuckBunny_10s34.m4s,34,bunny_2070985bps,2475914
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s35.m4s,BigBuckBunny_10s35.m4s,35,bunny_2070985bps,2889252
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s36.m4s,BigBuckBunny_10s36.m4s,36,bunny_2070985bps,3001940
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s37.m4s,BigBuckBunny_10s37.m4s,37,bunny_2070985bps,2952419
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s38.m4s,BigBuckBunny_10s38.m4s,38,bunny_2070985bps,2606014
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s39.m4s,BigBuckBunny_10s39.m4s,39,bunny_2070985bps,1646650
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s40.m4s,BigBuckBunny_10s40.m4s,40,bunny_2070985bps,2167932
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s41.m4s,BigBuckBunny_10s41.m4s,41,bunny_2070985bps,2204594
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s42.m4s,BigBuckBunny_10s42.m4s,42,bunny_2070985bps,2802505
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s43.m4s,BigBuckBunny_10s43.m4s,43,bunny_2070985bps,2902913
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s44.m4s,BigBuckBunny_10s44.m4s,44,bunny_2070985bps,2861245
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s45.m4s,BigBuckBunny_10s45.m4s,45,bunny_2070985bps,2135561
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s46.m4s,BigBuckBunny_10s46.m4s,46,bunny_2070985bps,2263895
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s47.m4s,BigBuckBunny_10s47.m4s,47,bunny_2070985bps,2669358
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s48.m4s,BigBuckBunny_10s48.m4s,48,bunny_2070985bps,2411674
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s49.m4s,BigBuckBunny_10s49.m4s,49,bunny_2070985bps,1913739
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s50.m4s,BigBuckBunny_10s50.m4s,50,bunny_2070985bps,2639997
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s51.m4s,BigBuckBunny_10s51.m4s,51,bunny_2070985bps,3107564
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s52.m4s,BigBuckBunny_10s52.m4s,52,bunny_2070985bps,3102168
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s53.m4s,BigBuckBunny_10s53.m4s,53,bunny_2070985bps,3025521
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s54.m4s,BigBuckBunny_10s54.m4s,54,bunny_2070985bps,2931249
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s55.m4s,BigBuckBunny_10s55.m4s,55,bunny_2070985bps,3074269
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s56.m4s,BigBuckBunny_10s56.m4s,56,bunny_2070985bps,3094131
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s57.m4s,BigBuckBunny_10s57.m4s,57,bunny_2070985bps,3160020
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s58.m4s,BigBuckBunny_10s58.m4s,58,bunny_2070985bps,2530824
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_2070985bps/BigBuckBunny_10s59.m4s,BigBuckBunny_10s59.m4s,59,bunny_2070985bps,1332054
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s0.m4s,BigBuckBunny_10s0.m4s,0,bunny_176780bps,20
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s1.m4s,BigBuckBunny_10s1.m4s,1,bunny_176780bps,223279
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s2.m4s,BigBuckBunny_10s2.m4s,2,bunny_176780bps,236318
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s3.m4s,BigBuckBunny_10s3.m4s,3,bunny_176780bps,214563
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s4.m4s,BigBuckBunny_10s4.m4s,4,bunny_176780bps,240826
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s5.m4s,BigBuckBunny_10s5.m4s,5,bunny_176780bps,237349
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s6.m4s,BigBuckBunny_10s6.m4s,6,bunny_176780bps,217230
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_176780bps,216952
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_176780bps,214480
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_176780bps,210123
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_176780bps,193132
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_176780bps,216090
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_176780bps,230023
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_176780bps,231052
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_176780bps,234335
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_176780bps,217120
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_176780bps,220312
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_176780bps,225537
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_176780bps,214151
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_176780bps,235785
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_176780bps,210421
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_176780bps,219351
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_176780bps,238961
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_176780bps,196956
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_176780bps,218308
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_176780bps,231855
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_176780bps,217505
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s27.m4s,BigBuckBunny_10s27.m4s,27,bunny_176780bps,229019
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s28.m4s,BigBuckBunny_10s28.m4s,28,bunny_176780bps,235674
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s29.m4s,BigBuckBunny_10s29.m4s,29,bunny_176780bps,217981
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s30.m4s,BigBuckBunny_10s30.m4s,30,bunny_176780bps,218179
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s31.m4s,BigBuckBunny_10s31.m4s,31,bunny_176780bps,195346
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s32.m4s,BigBuckBunny_10s32.m4s,32,bunny_176780bps,233325
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s33.m4s,BigBuckBunny_10s33.m4s,33,bunny_176780bps,233243
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s34.m4s,BigBuckBunny_10s34.m4s,34,bunny_176780bps,224445
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s35.m4s,BigBuckBunny_10s35.m4s,35,bunny_176780bps,222893
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s36.m4s,BigBuckBunny_10s36.m4s,36,bunny_176780bps,233116
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s37.m4s,BigBuckBunny_10s37.m4s,37,bunny_176780bps,227284
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s38.m4s,BigBuckBunny_10s38.m4s,38,bunny_176780bps,200492
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s39.m4s,BigBuckBunny_10s39.m4s,39,bunny_176780bps,176774
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s40.m4s,BigBuckBunny_10s40.m4s,40,bunny_176780bps,208082
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s41.m4s,BigBuckBunny_10s41.m4s,41,bunny_176780bps,197083
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s42.m4s,BigBuckBunny_10s42.m4s,42,bunny_176780bps,216090
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s43.m4s,BigBuckBunny_10s43.m4s,43,bunny_176780bps,228415
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s44.m4s,BigBuckBunny_10s44.m4s,44,bunny_176780bps,232374
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s45.m4s,BigBuckBunny_10s45.m4s,45,bunny_176780bps,223160
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s46.m4s,BigBuckBunny_10s46.m4s,46,bunny_176780bps,222441
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s47.m4s,BigBuckBunny_10s47.m4s,47,bunny_176780bps,203127
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s48.m4s,BigBuckBunny_10s48.m4s,48,bunny_176780bps,209529
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s49.m4s,BigBuckBunny_10s49.m4s,49,bunny_176780bps,192512
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s50.m4s,BigBuckBunny_10s50.m4s,50,bunny_176780bps,211418
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s51.m4s,BigBuckBunny_10s51.m4s,51,bunny_176780bps,243468
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s52.m4s,BigBuckBunny_10s52.m4s,52,bunny_176780bps,240898
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s53.m4s,BigBuckBunny_10s53.m4s,53,bunny_176780bps,237722
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s54.m4s,BigBuckBunny_10s54.m4s,54,bunny_176780bps,236784
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s55.m4s,BigBuckBunny_10s55.m4s,55,bunny_176780bps,232477
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s56.m4s,BigBuckBunny_10s56.m4s,56,bunny_176780bps,240045
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s57.m4s,BigBuckBunny_10s57.m4s,57,bunny_176780bps,242134
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s58.m4s,BigBuckBunny_10s58.m4s,58,bunny_176780bps,227606
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_176780bps/BigBuckBunny_10s59.m4s,BigBuckBunny_10s59.m4s,59,bunny_176780bps,173188
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s0.m4s,BigBuckBunny_10s0.m4s,0,bunny_1431232bps,20
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s1.m4s,BigBuckBunny_10s1.m4s,1,bunny_1431232bps,2198903
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s2.m4s,BigBuckBunny_10s2.m4s,2,bunny_1431232bps,1902992
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s3.m4s,BigBuckBunny_10s3.m4s,3,bunny_1431232bps,1855081
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s4.m4s,BigBuckBunny_10s4.m4s,4,bunny_1431232bps,2392945
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s5.m4s,BigBuckBunny_10s5.m4s,5,bunny_1431232bps,2242604
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s6.m4s,BigBuckBunny_10s6.m4s,6,bunny_1431232bps,1776030
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s7.m4s,BigBuckBunny_10s7.m4s,7,bunny_1431232bps,1694647
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s8.m4s,BigBuckBunny_10s8.m4s,8,bunny_1431232bps,1876709
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s9.m4s,BigBuckBunny_10s9.m4s,9,bunny_1431232bps,1160605
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s10.m4s,BigBuckBunny_10s10.m4s,10,bunny_1431232bps,877196
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s11.m4s,BigBuckBunny_10s11.m4s,11,bunny_1431232bps,1234796
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s12.m4s,BigBuckBunny_10s12.m4s,12,bunny_1431232bps,1844850
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s13.m4s,BigBuckBunny_10s13.m4s,13,bunny_1431232bps,1768089
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s14.m4s,BigBuckBunny_10s14.m4s,14,bunny_1431232bps,1891591
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s15.m4s,BigBuckBunny_10s15.m4s,15,bunny_1431232bps,1752199
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s16.m4s,BigBuckBunny_10s16.m4s,16,bunny_1431232bps,1512193
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s17.m4s,BigBuckBunny_10s17.m4s,17,bunny_1431232bps,1615502
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s18.m4s,BigBuckBunny_10s18.m4s,18,bunny_1431232bps,1282396
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s19.m4s,BigBuckBunny_10s19.m4s,19,bunny_1431232bps,2231002
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s20.m4s,BigBuckBunny_10s20.m4s,20,bunny_1431232bps,1545422
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s21.m4s,BigBuckBunny_10s21.m4s,21,bunny_1431232bps,1418060
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s22.m4s,BigBuckBunny_10s22.m4s,22,bunny_1431232bps,1970364
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s23.m4s,BigBuckBunny_10s23.m4s,23,bunny_1431232bps,1498118
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s24.m4s,BigBuckBunny_10s24.m4s,24,bunny_1431232bps,1166827
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s25.m4s,BigBuckBunny_10s25.m4s,25,bunny_1431232bps,2162071
http://www-itec.uni-klu.ac.at/ftp/datasets/DASHDataset2014/BigBuckBunny/10sec/bunny_1431232bps/BigBuckBunny_10s26.m4s,BigBuckBunny_10s26.m4s,26,bunny_1431232bps,1760193
